,Neighborhood_Latitude,Neighborhood_Longitude,indian_Venue,indian_Venue_Latitude,indian_Venue_Longitude,Distance,Venue_Category
774,28.65321577274076,77.20295487624486,Prem dhaba,28.65503065442729,77.20064231323143,303,Asian Restaurant
775,28.65311580886851,77.2090900927097,Ashok & Ashok Meat Dhaba,28.65617797422649,77.21057462172848,370,Dhaba
776,28.652915048462308,77.22136043174206,ram prasad makhan lal,28.657325744628906,77.2208480834961,493,Indian Restaurant
777,28.652814251938786,77.22749555413642,Parawthe Wale,28.65603318700734,77.23050001546382,463,Indian Restaurant
778,28.652814251938786,77.22749555413642,Babu Ram Paranthe Wale,28.655820126621173,77.23044812679291,441,Indian Restaurant
779,28.652814251938786,77.22749555413642,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,467,Indian Restaurant
780,28.652814251938786,77.22749555413642,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.656108981032254,77.2304648037729,467,Indian Restaurant
781,28.652814251938786,77.22749555413642,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,458,Indian Restaurant
782,28.652814251938786,77.22749555413642,Ganga Bhojnayala,28.6561928700265,77.2304423499098,473,Indian Restaurant
783,28.65271317787531,77.23363064500082,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,358,Indian Restaurant
784,28.65271317787531,77.23363064500082,Al Jawahar | अल जवाहर | امام جواہر,28.649608846249652,77.23355530889293,345,Indian Restaurant
785,28.65271317787531,77.23363064500082,Aslam Chicken Corner,28.648283325082538,77.23364759564103,493,Indian Restaurant
786,28.65271317787531,77.23363064500082,Parawthe Wale,28.65603318700734,77.23050001546382,479,Indian Restaurant
787,28.65271317787531,77.23363064500082,Babu Ram Paranthe Wale,28.655820126621173,77.23044812679291,465,Indian Restaurant
788,28.65271317787531,77.23363064500082,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,486,Indian Restaurant
789,28.65271317787531,77.23363064500082,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.656108981032254,77.2304648037729,488,Indian Restaurant
790,28.65271317787531,77.23363064500082,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,483,Indian Restaurant
791,28.65271317787531,77.23363064500082,Old Famous Jalebi Waala,28.6560115814209,77.23360443115234,367,Indian Restaurant
792,28.65271317787531,77.23363064500082,Haldiram's,28.656288944079645,77.23170543090595,440,Snack Place
793,28.65271317787531,77.23363064500082,Ganga Bhojnayala,28.6561928700265,77.2304423499098,497,Indian Restaurant
794,28.652611826277106,77.23976570424868,Vineet's Restaurant,28.6544416013474,77.23521931304069,488,Indian Restaurant
795,28.652100905450332,77.27044052321021,Kebab Thelaz,28.655406,77.268013,437,Indian Restaurant
796,28.658052017177337,77.19384960295044,Punjab Sweets,28.659837902152347,77.19260153032535,233,Indian Restaurant
797,28.658052017177337,77.19384960295044,Rama dhaba,28.66043645746526,77.19230392104873,305,Indian Restaurant
798,28.658052017177337,77.19384960295044,Apna Dhaba,28.65599102880999,77.19165816250238,313,Indian Restaurant
799,28.658052017177337,77.19384960295044,Pishori & super,28.659641,77.189432,466,Indian Restaurant
800,28.658052017177337,77.19384960295044,Hunger Attack,28.655502,77.192276,322,Punjabi Restaurant
801,28.657952450387445,77.19998513860757,Changhezi,28.65534550356458,77.20046500101152,293,Indian Restaurant
802,28.657952450387445,77.19998513860757,Prem dhaba,28.65503065442729,77.20064231323143,331,Asian Restaurant
803,28.657852605980462,77.20612064311845,Kamal Sweets,28.659733,77.209043,353,Indian Restaurant
804,28.657852605980462,77.20612064311845,Ashok & Ashok Meat Dhaba,28.65617797422649,77.21057462172848,473,Dhaba
805,28.657752483961573,77.21225611639649,Hotel Tourist Deluxe,28.658069495427654,77.21451587206792,223,Indian Restaurant
806,28.657752483961573,77.21225611639649,Kamal Sweets,28.659733,77.209043,383,Indian Restaurant
807,28.657752483961573,77.21225611639649,Mahalxmi Sweets,28.658635949435414,77.21692996338794,467,Indian Restaurant
808,28.657752483961573,77.21225611639649,Ashok & Ashok Meat Dhaba,28.65617797422649,77.21057462172848,240,Dhaba
809,28.657652084335997,77.21839155835508,Kake Di Hatti | काके दी हट्टी,28.658049584701654,77.2233770564683,489,Indian Restaurant
810,28.657652084335997,77.21839155835508,ram prasad makhan lal,28.657325744628906,77.2208480834961,242,Indian Restaurant
811,28.657652084335997,77.21839155835508,Hotel Tourist Deluxe,28.658069495427654,77.21451587206792,381,Indian Restaurant
812,28.657551407108937,77.22452696890764,Kake Di Hatti | काके दी हट्टी,28.658049584701654,77.2233770564683,125,Indian Restaurant
813,28.657551407108937,77.22452696890764,Aanapurna,28.658510824644374,77.22353758441594,144,Indian Restaurant
814,28.657551407108937,77.22452696890764,Mahalaxmi mishtan,28.656639065361457,77.22457613185337,101,Indian Restaurant
815,28.657551407108937,77.22452696890764,Sandhi Sudha Oil,28.657302935701292,77.22740650177002,282,Indian Restaurant
816,28.657551407108937,77.22452696890764,ram prasad makhan lal,28.657325744628906,77.2208480834961,360,Indian Restaurant
817,28.657551407108937,77.22452696890764,Comesum,28.660668497816566,77.22781022853489,472,Restaurant
818,28.657450452285616,77.23066234796757,Parawthe Wale,28.65603318700734,77.23050001546382,158,Indian Restaurant
819,28.657450452285616,77.23066234796757,Babu Ram Paranthe Wale,28.655820126621173,77.23044812679291,182,Indian Restaurant
820,28.657450452285616,77.23066234796757,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,151,Indian Restaurant
821,28.657450452285616,77.23066234796757,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.656108981032254,77.2304648037729,150,Indian Restaurant
822,28.657450452285616,77.23066234796757,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,159,Indian Restaurant
823,28.657450452285616,77.23066234796757,Haldiram's,28.656288944079645,77.23170543090595,164,Snack Place
824,28.657450452285616,77.23066234796757,Ganga Bhojnayala,28.6561928700265,77.2304423499098,141,Indian Restaurant
825,28.657450452285616,77.23066234796757,Old Famous Jalebi Waala,28.6560115814209,77.23360443115234,329,Indian Restaurant
826,28.657450452285616,77.23066234796757,Comesum,28.660668497816566,77.22781022853489,453,Restaurant
827,28.657349219871307,77.23679769544829,Old Famous Jalebi Waala,28.6560115814209,77.23360443115234,345,Indian Restaurant
828,28.657349219871307,77.23679769544829,Vineet's Restaurant,28.6544416013474,77.23521931304069,358,Indian Restaurant
829,28.657349219871307,77.23679769544829,Hazari Lal Jain Khurchan Wale,28.654796600341797,77.23297119140625,469,Indian Sweet Shop
830,28.656941514409482,77.2613387678475,Tandoori Night,28.6591786,77.2640517,363,Indian Restaurant
831,28.65683889411937,77.26747395613351,Kebab Thelaz,28.655406,77.268013,167,Indian Restaurant
832,28.65683889411937,77.26747395613351,Tandoori Night,28.6591786,77.2640517,423,Indian Restaurant
833,28.662489346921795,77.2092866980814,Kamal Sweets,28.659733,77.209043,307,Indian Restaurant
834,28.662489346921795,77.2092866980814,Aaoji Khaoji,28.66538810967259,77.20955840910752,323,Indian Restaurant
835,28.66238906670223,77.21542242821003,Mahalxmi Sweets,28.658635949435414,77.21692996338794,442,Indian Restaurant
836,28.66238906670223,77.21542242821003,Hotel Tourist Deluxe,28.658069495427654,77.21451587206792,488,Indian Restaurant
837,28.662288508824908,77.22155812697,Md. Hussain Fried Chicken,28.658860256848513,77.22039381760102,398,Indian Restaurant
838,28.662288508824908,77.22155812697,Aanapurna,28.658510824644374,77.22353758441594,462,Indian Restaurant
839,28.662288508824908,77.22155812697,Silver Drink 1950,28.658241,77.223344,483,Indian Restaurant
840,28.662288508824908,77.22155812697,Haldiram | हल्दीराम,28.66191347073178,77.2207980208779,85,Multicuisine Indian Restaurant
841,28.662187673295044,77.22769379427471,Bittu Tikki Wala,28.66154,77.229294,172,Indian Restaurant
842,28.662187673295044,77.22769379427471,The Chowk (Bar and Indian Kitchen),28.6620081,77.2282366,56,Indian Restaurant
843,28.662187673295044,77.22769379427471,Comesum,28.660668497816566,77.22781022853489,169,Restaurant
844,28.662086560117896,77.23382943003755,Bittu Tikki Wala,28.66154,77.229294,447,Indian Restaurant
845,28.6671259955222,77.21245304122029,Aaoji Khaoji,28.66538810967259,77.20955840910752,342,Indian Restaurant
846,28.66682384697808,77.23086090792985,Hotel Samrat Jhansi,28.66973124925564,77.23316484966448,394,Indian Restaurant
