Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
28.62933018,77.23006724,24/7 Cafe,28.63148516,77.22760316,Restaurant
28.62922907,77.23620095,Triveni Terrace Cafe,28.62729512,77.23267678,Café
28.62922907,77.23620095,Bengali Market | बंगाली मार्केट | বাংলা বাজার,28.62949841,77.23202049,Indian Restaurant
28.62922907,77.23620095,Nathu's Pastry Shop,28.62942156,77.23217362,Bakery
28.62922907,77.23620095,Bengali Sweet House,28.62948932,77.23203349,Indian Restaurant
28.62922907,77.23620095,Nathu sweets,28.62958156,77.23201527,Bakery
28.62922907,77.23620095,Costa Coffee,28.629173,77.2322,Café
28.62912768,77.24233463,McDonald's,28.63243192,77.24101203,Fast Food Restaurant
28.62912768,77.24233463,Udupi Cafe,28.63079725,77.241259,Udupi Restaurant
28.62912768,77.24233463,Nescafe - Appetizer,28.63237954,77.24104285,Café
28.62912768,77.24233463,Ashok Da Dhaba,28.63221678,77.23921587,Indian Restaurant
28.62882184,77.26073549,Jaiswal Chicken Corner,28.6290522,77.2613961,BBQ Joint
28.62871933,77.26686904,Sukhdev Dhaba,28.63066397,77.26658753,Indian Restaurant
28.62861656,77.27300257,shree manakamna fast food,28.630106,77.27323,Indian Restaurant
28.62861656,77.27300257,Uzbekk,28.628286,77.273215,Fast Food Restaurant
28.62861656,77.27300257,Veggie Meal,28.63037,77.276152,Multicuisine Indian Restaurant
28.62861656,77.27300257,Mishra Food Corner,28.62783071,77.27768142,Vegetarian / Vegan Restaurant
28.62861656,77.27300257,Priyanshi South Indian,28.63016129,77.27765656,Indian Restaurant
28.6285135,77.27913606,Mishra Food Corner,28.62783071,77.27768142,Vegetarian / Vegan Restaurant
28.6285135,77.27913606,shree bhog pure veg restaurant,28.627424,77.279008,Indian Restaurant
28.6285135,77.27913606,Priyanshi South Indian,28.63016129,77.27765656,Indian Restaurant
28.6285135,77.27913606,Vatika Caters,28.62628842,77.27890466,Vegetarian / Vegan Restaurant
28.6285135,77.27913606,Bbq nation,28.62654145,77.28156432,BBQ Joint
28.6285135,77.27913606,Barakhamba Rd. Food Street,28.63102202,77.28138476,Snack Place
28.6285135,77.27913606,Veggie Meal,28.63037,77.276152,Multicuisine Indian Restaurant
28.6285135,77.27913606,Chillz,28.62909176,77.28311856,Breakfast Spot
28.6285135,77.27913606,Fast trax,28.63233561,77.28006055,Fried Chicken Joint
28.6285135,77.27913606,Biryani Blues,28.6289738,77.2837319,Restaurant
28.6285135,77.27913606,Sushi,28.63253509,77.28015594,Sushi Restaurant
28.62841017,77.28526952,Biryani Blues,28.6289738,77.2837319,Restaurant
28.62841017,77.28526952,Chillz,28.62909176,77.28311856,Breakfast Spot
28.62841017,77.28526952,Nazeer foods Mandawali,28.6284,77.28882,Fried Chicken Joint
28.62841017,77.28526952,Bbq nation,28.62654145,77.28156432,BBQ Joint
28.62841017,77.28526952,Barakhamba Rd. Food Street,28.63102202,77.28138476,Snack Place
28.63486535,77.17802622,Cafe Coffee Day,28.63841741,77.18023528,Café
28.63486535,77.17802622,Gupta Ji,28.63337637,77.17602973,Snack Place
28.63486535,77.17802622,Peshawar,28.63790894,77.18101668,Snack Place
28.63486535,77.17802622,Mama's,28.63723964,77.18211176,Fried Chicken Joint
28.63486535,77.17802622,Pintoo Kabab Corner,28.63928621,77.17828175,Fried Chicken Joint
28.63476657,77.18416047,punjabi chicken corner,28.63654137,77.184021,Snack Place
28.63476657,77.18416047,domino,28.63427544,77.1832962,Pizza Place
28.63476657,77.18416047,Kothi Mem,28.63670243,77.18309516,Indian Restaurant
28.63476657,77.18416047,Mama's,28.63723964,77.18211176,Fried Chicken Joint
28.63476657,77.18416047,Hot Pot,28.63767915,77.18085382,Fast Food Restaurant
28.63476657,77.18416047,Peshawar,28.63790894,77.18101668,Snack Place
28.63466752,77.19029469,Gola sizzlers,28.63377013,77.18979948,Indian Restaurant
28.63446858,77.20256304,Galina,28.63386738,77.20563384,Kebab Restaurant
28.63446858,77.20256304,Sagar Bar-Be-Que,28.6334753,77.20556085,BBQ Joint
28.63446858,77.20256304,Nirula's,28.63370598,77.20598756,Fast Food Restaurant
28.63446858,77.20256304,Twenty Four Seven,28.63131971,77.20532503,Snack Place
28.63436869,77.20869716,Kaleva,28.6332986,77.20848838,Snack Place
28.63436869,77.20869716,Sakura,28.63130957,77.20810381,Japanese Restaurant
28.63436869,77.20869716,Bangla Pastry Shop,28.63342203,77.2087387,Bakery
28.63436869,77.20869716,Bangla Sweet & Spice restaurant,28.633858,77.20947,Bengali Restaurant
28.63436869,77.20869716,Nirula's,28.63370598,77.20598756,Fast Food Restaurant
28.63436869,77.20869716,Sarvam Safari,28.63202765,77.20744735,Indian Restaurant
28.63436869,77.20869716,Zing,28.63156771,77.20782914,Café
28.63436869,77.20869716,Chutney,28.63136684,77.20805372,Indian Restaurant
28.63426853,77.21483126,Jain Chawal Wale,28.63176343,77.21591942,Food Truck
28.63426853,77.21483126,HOTEL SARAVANA BHAVAN,28.63231947,77.21644532,South Indian Restaurant
28.63426853,77.21483126,Wenger's,28.6334119,77.21829193,Bakery
28.63426853,77.21483126,Berco's,28.63240705,77.21732308,Chinese Restaurant
28.63426853,77.21483126,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.63485796,77.21946245,Indian Restaurant
28.63426853,77.21483126,Side Wok,28.63290716,77.21633721,Chinese Restaurant
28.63426853,77.21483126,McDonald's,28.63236574,77.21648256,Fast Food Restaurant
28.63426853,77.21483126,Veda Restaurant,28.63521021,77.21807927,Indian Restaurant
28.63426853,77.21483126,Costa Coffee,28.63173492,77.21840646,Café
28.63426853,77.21483126,"Zen Chinese, Connaught Place",28.63365782,77.21949493,Chinese Restaurant
28.63426853,77.21483126,Ignis,28.63422723,77.21880057,Asian Restaurant
28.63426853,77.21483126,Immigrants Project - A Cafe in History,28.63405505,77.21886681,Café
28.63426853,77.21483126,Fa Yian,28.63279328,77.21718821,Chinese Restaurant
28.63426853,77.21483126,Life Caffe,28.63427313,77.21822636,Café
28.63426853,77.21483126,Rodeo,28.63305364,77.21820875,Mexican Restaurant
28.63426853,77.21483126,Indian Coffee House,28.63075593,77.21605435,Café
28.63426853,77.21483126,KFC Restaurant,28.63315832,77.2182012,Fast Food Restaurant
28.63426853,77.21483126,Caffe Tonino,28.63483811,77.21954257,Italian Restaurant
28.63426853,77.21483126,McDonald's,28.63408191,77.21920575,Fast Food Restaurant
28.63426853,77.21483126,Sandoz CP,28.632894,77.215702,North Indian Restaurant
28.63426853,77.21483126,SIDEWOK,28.63290565,77.21640224,Chinese Restaurant
28.63426853,77.21483126,The Great Kabab Factory,28.63382587,77.21708716,Indian Restaurant
28.63426853,77.21483126,Caffe9,28.63279916,77.21655943,Indian Restaurant
28.63426853,77.21483126,Fifty9,28.63380618,77.21719383,Restaurant
28.63426853,77.21483126,China Garden,28.63434232,77.21739032,Chinese Restaurant
28.63426853,77.21483126,Flavours Of China,28.634668,77.217381,Chinese Restaurant
28.63426853,77.21483126,Lady Baga,28.631674,77.21623,Restaurant
28.63426853,77.21483126,G,28.63127367,77.21608784,Indian Restaurant
28.63426853,77.21483126,Biryani Paradise,28.631388,77.216448,Hyderabadi Restaurant
28.63426853,77.21483126,Food Festival,28.63095217,77.2145271,Fast Food Restaurant
28.63426853,77.21483126,Dilli Ke Pakwaan,28.63072499,77.21453697,Indian Restaurant
28.63426853,77.21483126,Pioneer's Flavour of China,28.63518572,77.21940279,Chinese Restaurant
28.63426853,77.21483126,The Darzi Bar & Kitchen,28.635185,77.219436,Multicuisine Indian Restaurant
28.63416809,77.22096532,Sagar Ratna,28.63548725,77.22064969,Indian Restaurant
28.63416809,77.22096532,Wenger's,28.6334119,77.21829193,Bakery
28.63416809,77.22096532,Farzi Cafe,28.6325808,77.22112484,Molecular Gastronomy Restaurant
28.63416809,77.22096532,Khan Chacha | खान चाचा | خان چاچا,28.63420229,77.22077981,Indian Restaurant
28.63416809,77.22096532,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.63485796,77.21946245,Indian Restaurant
28.63416809,77.22096532,Odeon Social,28.6344142,77.22093551,Café
28.63416809,77.22096532,United Coffee House,28.63247672,77.22111998,Indian Restaurant
28.63416809,77.22096532,Panchayat Paan Parlour,28.63407326,77.22264499,Indian Restaurant
28.63416809,77.22096532,Warehouse Cafe,28.63372639,77.22102408,Café
28.63416809,77.22096532,Chaayos,28.63162854,77.22036426,Café
28.63416809,77.22096532,Haldiram's,28.63422999,77.22233494,Indian Restaurant
28.63416809,77.22096532,Johnny Rockets,28.630457,77.219594,Bistro
28.63416809,77.22096532,HOTEL SARAVANA BHAVAN,28.63231947,77.21644532,South Indian Restaurant
28.63416809,77.22096532,Smoke House Deli,28.633764,77.221405,Deli / Bodega
28.63416809,77.22096532,Rajdhani Thali,28.62999946,77.22040113,Indian Restaurant
28.63416809,77.22096532,"Zen Chinese, Connaught Place",28.63365782,77.21949493,Chinese Restaurant
28.63416809,77.22096532,Chew,28.63200153,77.22270642,Asian Restaurant
28.63416809,77.22096532,Berco's,28.63240705,77.21732308,Chinese Restaurant
28.63416809,77.22096532,Nando's,28.63094667,77.21972076,Portuguese Restaurant
28.63416809,77.22096532,Costa Coffee,28.63173492,77.21840646,Café
28.63416809,77.22096532,Burger King,28.63282845,77.22132551,Fast Food Restaurant
28.63416809,77.22096532,Ignis,28.63422723,77.21880057,Asian Restaurant
28.63416809,77.22096532,Barbeque Nation,28.63025339,77.22098502,BBQ Joint
28.63416809,77.22096532,Veda Restaurant,28.63521021,77.21807927,Indian Restaurant
28.63416809,77.22096532,Immigrants Project - A Cafe in History,28.63405505,77.21886681,Café
28.63416809,77.22096532,Minar,28.63475115,77.22197133,Indian Restaurant
28.63416809,77.22096532,McDonald's,28.63181065,77.21968646,Fast Food Restaurant
28.63416809,77.22096532,McDonald's,28.63236574,77.21648256,Fast Food Restaurant
28.63416809,77.22096532,Kake-Da-Hotel,28.63471071,77.22201573,Indian Restaurant
28.63416809,77.22096532,Side Wok,28.63290716,77.21633721,Chinese Restaurant
28.63416809,77.22096532,Domino's Pizza,28.63330076,77.22279586,Pizza Place
28.63416809,77.22096532,Garam Dharam,28.63184213,77.22275212,North Indian Restaurant
28.63416809,77.22096532,Japanese Fuji Restaurant,28.63309875,77.2221218,Japanese Restaurant
28.63416809,77.22096532,Punjabi by Nature Quickie,28.63086349,77.21977972,North Indian Restaurant
28.63416809,77.22096532,Comesum,28.632658,77.21968842,Snack Place
28.63416809,77.22096532,Ambrosia Bliss,28.63420072,77.22219009,Restaurant
28.63416809,77.22096532,McDonald’s,28.63002569,77.21992786,Fast Food Restaurant
28.63416809,77.22096532,Caffe Tonino,28.63483811,77.21954257,Italian Restaurant
28.63416809,77.22096532,Cafe Coffee Day,28.63133963,77.22172568,Café
28.63416809,77.22096532,Gola Sizzlers,28.63518246,77.2198599,BBQ Joint
28.63416809,77.22096532,McDonald's,28.63408191,77.21920575,Fast Food Restaurant
28.63416809,77.22096532,Life Caffe,28.63427313,77.21822636,Café
28.63416809,77.22096532,Rodeo,28.63305364,77.21820875,Mexican Restaurant
28.63416809,77.22096532,1 Cafe Lounge,28.6331417,77.2225182,Café
28.63416809,77.22096532,Cafe Coffee Day,28.63609949,77.22495787,Café
28.63416809,77.22096532,Barista,28.63138598,77.22006259,Café
28.63416809,77.22096532,KFC,28.62996479,77.22005863,Fast Food Restaurant
28.63416809,77.22096532,Domino's Pizza,28.63014635,77.219728,Pizza Place
28.63416809,77.22096532,KFC,28.63171188,77.21985488,Fast Food Restaurant
28.63416809,77.22096532,Fa Yian,28.63279328,77.21718821,Chinese Restaurant
28.63416809,77.22096532,National Dhaba,28.63453849,77.22227447,Indian Restaurant
28.63416809,77.22096532,CCD The Lounge,28.63244324,77.22136503,Café
28.63416809,77.22096532,Subway,28.63148628,77.22217665,Sandwich Place
28.63416809,77.22096532,KFC Restaurant,28.63315832,77.2182012,Fast Food Restaurant
28.63416809,77.22096532,The Darzi Bar & Kitchen,28.635185,77.219436,Multicuisine Indian Restaurant
28.63416809,77.22096532,Pioneer's Flavour of China,28.63518572,77.21940279,Chinese Restaurant
28.63416809,77.22096532,"Hira Sweets, CP",28.63515747,77.21998961,Diner
28.63416809,77.22096532,Zizo,28.63521989,77.22000084,Falafel Restaurant
28.63416809,77.22096532,China Garden,28.63434232,77.21739032,Chinese Restaurant
28.63416809,77.22096532,Flavours Of China,28.634668,77.217381,Chinese Restaurant
28.63416809,77.22096532,Fifty9,28.63380618,77.21719383,Restaurant
28.63416809,77.22096532,The Great Kabab Factory,28.63382587,77.21708716,Indian Restaurant
28.63416809,77.22096532,Caffe9,28.63279916,77.21655943,Indian Restaurant
28.63416809,77.22096532,SIDEWOK,28.63290565,77.21640224,Chinese Restaurant
28.63406737,77.22709936,Panchayat Paan Parlour,28.63407326,77.22264499,Indian Restaurant
28.63406737,77.22709936,Chew,28.63200153,77.22270642,Asian Restaurant
28.63406737,77.22709936,Haldiram's,28.63422999,77.22233494,Indian Restaurant
28.63406737,77.22709936,Cafe Coffee Day,28.63609949,77.22495787,Café
28.63406737,77.22709936,Garam Dharam,28.63184213,77.22275212,North Indian Restaurant
28.63406737,77.22709936,Domino's Pizza,28.63330076,77.22279586,Pizza Place
28.63406737,77.22709936,Japanese Fuji Restaurant,28.63309875,77.2221218,Japanese Restaurant
28.63406737,77.22709936,Ambrosia Bliss,28.63420072,77.22219009,Restaurant
28.63406737,77.22709936,1 Cafe Lounge,28.6331417,77.2225182,Café
28.63406737,77.22709936,Baluchi,28.63145902,77.22763243,Indian Restaurant
28.63406737,77.22709936,The Grill,28.63137194,77.22747087,Eastern European Restaurant
28.63406737,77.22709936,National Dhaba,28.63453849,77.22227447,Indian Restaurant
28.63406737,77.22709936,24/7 Cafe,28.63148516,77.22760316,Restaurant
28.63396637,77.23323336,Ilyas mast butter Chicken,28.63659739,77.23149206,Indian Restaurant
28.63396637,77.23323336,Sachdeva Confectioners,28.63661703,77.23090142,Bakery
28.6338651,77.23936733,McDonald's,28.63243192,77.24101203,Fast Food Restaurant
28.6338651,77.23936733,Ashok Da Dhaba,28.63221678,77.23921587,Indian Restaurant
28.6338651,77.23936733,Nescafe - Appetizer,28.63237954,77.24104285,Café
28.6338651,77.23936733,Udupi Cafe,28.63079725,77.241259,Udupi Restaurant
28.6338651,77.23936733,Rustom's Parsi Bhonu,28.638018,77.240364,Parsi Restaurant
28.63376355,77.24550127,McDonald's,28.63243192,77.24101203,Fast Food Restaurant
28.63376355,77.24550127,Nescafe - Appetizer,28.63237954,77.24104285,Café
28.63376355,77.24550127,Sardar Ji Paratha Wala,28.631063,77.24144,Food Stand
28.63345723,77.26390289,Sukhdev Dhaba,28.63066397,77.26658753,Indian Restaurant
28.63335457,77.2700367,Sukhdev Dhaba,28.63066397,77.26658753,Indian Restaurant
28.63335457,77.2700367,New China Bowl,28.63469749,77.27449982,Food Truck
28.63335457,77.2700367,shree manakamna fast food,28.630106,77.27323,Indian Restaurant
28.63325164,77.27617048,New China Bowl,28.63469749,77.27449982,Food Truck
28.63325164,77.27617048,Fast trax,28.63233561,77.28006055,Fried Chicken Joint
28.63325164,77.27617048,Sushi,28.63253509,77.28015594,Sushi Restaurant
28.63325164,77.27617048,Fingerlicious,28.63395783,77.28061044,Bakery
28.63325164,77.27617048,shree manakamna fast food,28.630106,77.27323,Indian Restaurant
28.63325164,77.27617048,Chicken Shawarma,28.63655853,77.27304077,Food Truck
28.63325164,77.27617048,Shubham Eating Corner,28.63305283,77.28113556,Indian Restaurant
28.63314842,77.28230423,Hira sweets,28.63337183,77.28162604,Diner
28.63314842,77.28230423,Finger licious cake gallery,28.63461225,77.28379748,Bakery
28.63314842,77.28230423,The Yellow Chilli,28.63503295,77.28326445,Indian Restaurant
28.63314842,77.28230423,Barakhamba Rd. Food Street,28.63102202,77.28138476,Snack Place
28.63960152,77.17505578,Domino's Pizza,28.644,77.174,Pizza Place
28.63960152,77.17505578,Domino's Pizza,28.642,77.179,Pizza Place
28.63960152,77.17505578,McDonald's,28.64259409,77.17737758,Fast Food Restaurant
28.63960152,77.17505578,Eggspectation,28.64229751,77.1753467,Breakfast Spot
28.63960152,77.17505578,Paatra,28.64230724,77.1752828,Indian Restaurant
28.63960152,77.17505578,Naivedyam,28.64385096,77.1760185,Indian Restaurant
28.63950287,77.18119032,Subway,28.63977211,77.18471182,Sandwich Place
28.63950287,77.18119032,Cafe Coffee Day,28.63841741,77.18023528,Café
28.63950287,77.18119032,Domino's Pizza,28.642,77.179,Pizza Place
28.63950287,77.18119032,Narula's,28.64374504,77.17951298,Fast Food Restaurant
28.63940393,77.18732483,Subway,28.63977211,77.18471182,Sandwich Place
28.63940393,77.18732483,Punjabi Rasoi,28.64143873,77.18599218,Indian Restaurant
28.63940393,77.18732483,Friends Restaurant,28.64173962,77.18595849,Indian Restaurant
28.63940393,77.18732483,Dukes Pastry Shop,28.64182035,77.18611105,Bakery
28.63940393,77.18732483,Chinese corner,28.64279825,77.18673344,Chinese Restaurant
28.63940393,77.18732483,Bon Temps ( The Coffee Bar & Tea Lounge),28.64286485,77.18679521,Café
28.63940393,77.18732483,Chowrangi lane roll,28.64335493,77.187806,Burrito Place
28.63930472,77.1934593,Nourish Organics,28.64144026,77.18983879,Deli / Bodega
28.63910546,77.20572816,Cafe Coffee Day,28.63935067,77.20876115,Café
28.63910546,77.20572816,Malahotra Restaurant,28.64105184,77.2103332,Indian Restaurant
28.63910546,77.20572816,Café Festa,28.64101654,77.21030161,Indian Restaurant
28.63910546,77.20572816,Chicago Pizza,28.64080055,77.2051229,Pizza Place
28.63910546,77.20572816,crush on bean cafe,28.64049713,77.20962578,Café
28.63900542,77.21186255,Tadka,28.64050112,77.21320775,Indian Restaurant
28.63900542,77.21186255,쉼터,28.64149453,77.21315161,Korean Restaurant
28.63900542,77.21186255,Sita Ram Diwan Chand Chole Bhature,28.64232377,77.21041655,Food
28.63900542,77.21186255,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
28.63900542,77.21186255,Krishna rooftop cafe,28.64107986,77.21366067,Indian Chinese Restaurant
28.63900542,77.21186255,Malahotra Restaurant,28.64105184,77.2103332,Indian Restaurant
28.63900542,77.21186255,Appetite German bakery,28.64085725,77.2117585,Snack Place
28.63900542,77.21186255,Metropolis Hotel / Tourist Home,28.64070259,77.21065447,Breakfast Spot
28.63900542,77.21186255,The exotic roof top Restaurant,28.64103917,77.21363413,Indian Restaurant
28.63900542,77.21186255,Sam's Cafe,28.64110245,77.21266028,Café
28.63900542,77.21186255,Brown Bread Bakery,28.64088349,77.212287,Bakery
28.63900542,77.21186255,"Subway, Paharganj",28.64078003,77.21079358,Sandwich Place
28.63900542,77.21186255,Café Festa,28.64101654,77.21030161,Indian Restaurant
28.63900542,77.21186255,Café Nirvana,28.64133352,77.21468332,Café
28.63900542,77.21186255,Club India,28.64094364,77.21361675,Falafel Restaurant
28.63900542,77.21186255,Everest Rooftop,28.64114724,77.21344355,Café
28.63900542,77.21186255,Wow Cafe,28.64115,77.214745,Café
28.63900542,77.21186255,The Shim Tur,28.64241209,77.21330319,Korean Restaurant
28.6389051,77.2179969,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
28.6389051,77.2179969,Sagar Ratna,28.63548725,77.22064969,Indian Restaurant
28.6389051,77.2179969,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.63485796,77.21946245,Indian Restaurant
28.6389051,77.2179969,Tadka,28.64050112,77.21320775,Indian Restaurant
28.6389051,77.2179969,Veda Restaurant,28.63521021,77.21807927,Indian Restaurant
28.6389051,77.2179969,Krishna rooftop cafe,28.64107986,77.21366067,Indian Chinese Restaurant
28.6389051,77.2179969,The exotic roof top Restaurant,28.64103917,77.21363413,Indian Restaurant
28.6389051,77.2179969,KFC,28.64180455,77.21909138,Fast Food Restaurant
28.6389051,77.2179969,Caffe Tonino,28.63483811,77.21954257,Italian Restaurant
28.6389051,77.2179969,Gola Sizzlers,28.63518246,77.2198599,BBQ Joint
28.6389051,77.2179969,Café Nirvana,28.64133352,77.21468332,Café
28.6389051,77.2179969,Khan Market,28.64221957,77.21831103,Chinese Restaurant
28.6389051,77.2179969,Club India,28.64094364,77.21361675,Falafel Restaurant
28.6389051,77.2179969,Everest Kitchen,28.64152731,77.2146843,Food
28.6389051,77.2179969,Pioneer's Flavour of China,28.63518572,77.21940279,Chinese Restaurant
28.6389051,77.2179969,The Darzi Bar & Kitchen,28.635185,77.219436,Multicuisine Indian Restaurant
28.6389051,77.2179969,Zizo,28.63521989,77.22000084,Falafel Restaurant
28.6389051,77.2179969,"Hira Sweets, CP",28.63515747,77.21998961,Diner
28.6389051,77.2179969,Flavours Of China,28.634668,77.217381,Chinese Restaurant
28.6389051,77.2179969,Satyam Rooftop Restaurant,28.641198,77.21369,Restaurant
28.6388045,77.22413122,Cafe Coffee Day,28.63609949,77.22495787,Café
28.6388045,77.22413122,Minar,28.63475115,77.22197133,Indian Restaurant
28.6388045,77.22413122,Kake-Da-Hotel,28.63471071,77.22201573,Indian Restaurant
28.6388045,77.22413122,Comesum - The Food Junction,28.64284589,77.22303796,Food Court
28.6388045,77.22413122,Minto Road,28.63866662,77.22891548,BBQ Joint
28.6388045,77.22413122,Hotel York,28.6353852,77.22105065,Indian Restaurant
28.63870362,77.23026551,Minto Road,28.63866662,77.22891548,BBQ Joint
28.63870362,77.23026551,Aditya Momos,28.636914,77.228905,Chinese Restaurant
28.63870362,77.23026551,Sachdeva Confectioners,28.63661703,77.23090142,Bakery
28.63870362,77.23026551,Ilyas mast butter Chicken,28.63659739,77.23149206,Indian Restaurant
28.63870362,77.23026551,"Kake tha dhabba,",28.63552205,77.22696756,Indian Restaurant
28.63860247,77.23639977,Bhaja Govindam,28.641258,77.23601078,Indian Restaurant
28.63860247,77.23639977,Chor Bazaar,28.64095752,77.23795068,Asian Restaurant
28.63860247,77.23639977,Chor Bizzaré,28.64105272,77.23899696,Indian Restaurant
28.63860247,77.23639977,Rustom's Parsi Bhonu,28.638018,77.240364,Parsi Restaurant
28.63850103,77.242534,Rustom's Parsi Bhonu,28.638018,77.240364,Parsi Restaurant
28.63850103,77.242534,suvidha,28.64174166,77.24057983,Indian Restaurant
28.63850103,77.242534,Lottan Chole Kulche,28.64231529,77.24301584,Vegetarian / Vegan Restaurant
28.63850103,77.242534,Chor Bizzaré,28.64105272,77.23899696,Indian Restaurant
28.63839933,77.24866819,Sham -e- Awadh Cafeteria,28.638394,77.251178,Indian Restaurant
28.63839933,77.24866819,Kane,28.6407281,77.2491365,Asian Restaurant
28.63829734,77.25480235,Sham -e- Awadh Cafeteria,28.638394,77.251178,Indian Restaurant
28.63798972,77.27320465,Chicken Shawarma,28.63655853,77.27304077,Food Truck
28.63798972,77.27320465,New China Bowl,28.63469749,77.27449982,Food Truck
28.63798972,77.27320465,Hotel,28.64155374,77.27551547,Chinese Restaurant
28.63788662,77.27933869,McDonald's,28.64005585,77.27802371,Fast Food Restaurant
28.63788662,77.27933869,The Tandoori Village,28.63820182,77.28279874,Indian Restaurant
28.63788662,77.27933869,Golden Dragon,28.63820182,77.28300073,Chinese Restaurant
28.63788662,77.27933869,Fingerlicious,28.63395783,77.28061044,Bakery
28.63788662,77.27933869,The Yellow Chilli,28.63503295,77.28326445,Indian Restaurant
28.63778325,77.28547269,Pizza Hut,28.63700856,77.28631762,Pizza Place
28.63778325,77.28547269,cafe coffee day,28.63765375,77.28626065,Café
28.63778325,77.28547269,McDonald's,28.63700117,77.28683295,Fast Food Restaurant
28.63778325,77.28547269,Fast trax,28.63702436,77.28539659,Fast Food Restaurant
28.63778325,77.28547269,subway,28.63738982,77.28640653,Mediterranean Restaurant
28.63778325,77.28547269,Food Court,28.6376235,77.28696761,Food Court
28.63778325,77.28547269,Yo! China,28.63692941,77.28617649,Chinese Restaurant
28.63778325,77.28547269,The Yellow Chilli,28.63503295,77.28326445,Indian Restaurant
28.63778325,77.28547269,Finger licious cake gallery,28.63461225,77.28379748,Bakery
28.64423911,77.17821991,Domino's Pizza,28.642,77.179,Pizza Place
28.64423911,77.17821991,Imly,28.64460672,77.17859062,Fast Food Restaurant
28.64423911,77.17821991,Domino's Pizza,28.644,77.174,Pizza Place
28.64423911,77.17821991,McDonald's,28.64259409,77.17737758,Fast Food Restaurant
28.64423911,77.17821991,Alfa Spice,28.64448357,77.17874787,Multicuisine Indian Restaurant
28.64423911,77.17821991,Mughal Mahal Bar And Restaurant,28.64415429,77.17660819,Indian Restaurant
28.64423911,77.17821991,Narula's,28.64374504,77.17951298,Fast Food Restaurant
28.64423911,77.17821991,Eggspectation,28.64229751,77.1753467,Breakfast Spot
28.64423911,77.17821991,Paatra,28.64230724,77.1752828,Indian Restaurant
28.64423911,77.17821991,Yo! China,28.64559053,77.17337608,Chinese Restaurant
28.64414029,77.18435471,Subway,28.63977211,77.18471182,Sandwich Place
28.64414029,77.18435471,Bon Temps ( The Coffee Bar & Tea Lounge),28.64286485,77.18679521,Café
28.64414029,77.18435471,Dukes Pastry Shop,28.64182035,77.18611105,Bakery
28.64414029,77.18435471,The Feast House,28.643816,77.188515,American Restaurant
28.64414029,77.18435471,Saravana Bhavan,28.64664932,77.18775546,Indian Restaurant
28.64414029,77.18435471,Narula's,28.64374504,77.17951298,Fast Food Restaurant
28.64414029,77.18435471,JUST*COFFEE,28.64528162,77.18910638,Café
28.64414029,77.18435471,Spicy by Nature,28.64697884,77.18816539,Restaurant
28.6440412,77.19048947,Art Of Spices,28.64359753,77.19051237,Snack Place
28.6440412,77.19048947,Suruchi Restaurant,28.64716846,77.18869324,Indian Restaurant
28.6440412,77.19048947,McDonald's,28.64810249,77.19053921,Fast Food Restaurant
28.6440412,77.19048947,Punjab Sweet Corner,28.64658698,77.18942718,Indian Restaurant
28.6440412,77.19048947,Karim's,28.64456911,77.19138783,Indian Restaurant
28.6440412,77.19048947,KFC,28.64803257,77.1910854,Fast Food Restaurant
28.6440412,77.19048947,McDonald's,28.64817253,77.19061493,Fast Food Restaurant
28.6440412,77.19048947,Pizza Hut Karol Bagh,28.64782324,77.19128755,Pizza Place
28.6440412,77.19048947,Aroma Spice,28.6469002,77.18900209,Restaurant
28.6440412,77.19048947,JUST*COFFEE,28.64528162,77.18910638,Café
28.6440412,77.19048947,Shudh,28.64544949,77.19045481,Breakfast Spot
28.6440412,77.19048947,The Feast House,28.643816,77.188515,American Restaurant
28.6440412,77.19048947,34 Chowringhee Lane,28.64350917,77.19052387,Burrito Place
28.6440412,77.19048947,Crossroad Restaurant,28.64486102,77.18990617,Indian Restaurant
28.6440412,77.19048947,Angan,28.64803171,77.19285064,Indian Restaurant
28.6440412,77.19048947,Anjlika pastry shop,28.64786241,77.19038649,Bakery
28.6440412,77.19048947,Bon Temps ( The Coffee Bar & Tea Lounge),28.64286485,77.18679521,Café
28.6440412,77.19048947,Saravana Bhavan,28.64664932,77.18775546,Indian Restaurant
28.6440412,77.19048947,Spicy by Nature,28.64697884,77.18816539,Restaurant
28.6440412,77.19048947,Glenze Cafe & Bakers,28.64716179,77.18847986,Café
28.6440412,77.19048947,Raffles,28.64786282,77.19015325,Food Court
28.6440412,77.19048947,Dukes Pastry Shop,28.64182035,77.18611105,Bakery
28.64394183,77.19662421,Cafe Coffee Day,28.64395219,77.20161438,Café
28.64394183,77.19662421,Adyar Ananda Bhavan,28.64648227,77.19564496,Indian Restaurant
28.64394183,77.19662421,Sandoz,28.64636385,77.19327536,Indian Restaurant
28.64394183,77.19662421,Pick Fresh Fish,28.64585446,77.20082199,Fish & Chips Shop
28.64384218,77.20275891,Cafe Coffee Day,28.64395219,77.20161438,Café
