,Unnamed: 0,Neighborhood_Latitude,Neighborhood_Longitude,indian_Venue,indian_Venue_Latitude,indian_Venue_Longitude,Distance,Venue_Category,neigh_lat_lon
479,479,28.62943102045622,77.22393349084845,The GT Road,28.633217,77.22225,452,Restaurant,28.62943102045622-77.22393349084845
480,480,28.62943102045622,77.22393349084845,Shiv Sagar,28.627150474146667,77.21952761586795,499,North Indian Restaurant,28.62943102045622-77.22393349084845
481,481,28.62943102045622,77.22393349084845,Desi Vibes,28.63023254043092,77.2204162733749,355,Mughlai Restaurant,28.62943102045622-77.22393349084845
482,482,28.62943102045622,77.22393349084845,The Masala Trail,28.627385,77.219497,489,Multicuisine Indian Restaurant,28.62943102045622-77.22393349084845
483,483,28.629330182782464,77.23006723636365,Bengali Market | बंगाली मार्केट | বাংলা বাজার,28.62949840530067,77.23202048881043,191,Indian Restaurant,28.629330182782464-77.23006723636365
484,484,28.629330182782464,77.23006723636365,Bengali Sweet House,28.629489324307045,77.23203349372616,192,Indian Restaurant,28.629330182782464-77.23006723636365
485,485,28.629330182782464,77.23006723636365,Baluchi,28.631459016402417,77.2276324257146,335,Indian Restaurant,28.629330182782464-77.23006723636365
486,486,28.629330182782464,77.23006723636365,Legends of India,28.628701623340987,77.22595149143059,408,Indian Restaurant,28.629330182782464-77.23006723636365
487,487,28.629229067839603,77.23620095033533,Bengali Market | बंगाली मार्केट | বাংলা বাজার,28.62949840530067,77.23202048881043,409,Indian Restaurant,28.629229067839603-77.23620095033533
488,488,28.629229067839603,77.23620095033533,Bengali Sweet House,28.629489324307045,77.23203349372616,408,Indian Restaurant,28.629229067839603-77.23620095033533
489,489,28.629229067839603,77.23620095033533,Ashok Da Dhaba,28.632216775510543,77.23921587150573,444,Indian Restaurant,28.629229067839603-77.23620095033533
490,490,28.62912767563289,77.242334632677,Janta Bhojnalay,28.632494,77.241166,391,Indian Restaurant,28.62912767563289-77.242334632677
491,491,28.62912767563289,77.242334632677,Ashok Da Dhaba,28.632216775510543,77.23921587150573,459,Indian Restaurant,28.62912767563289-77.242334632677
492,492,28.62912767563289,77.242334632677,lal dhaba,28.63206289871748,77.23891276648193,467,Indian Restaurant,28.62912767563289-77.242334632677
493,493,28.62912767563289,77.242334632677,Dosa (Street food),28.631014093988718,77.2393798828125,356,South Indian Restaurant,28.62912767563289-77.242334632677
494,494,28.62912767563289,77.242334632677,Udupi Cafe,28.63079725344993,77.2412590035552,213,Udupi Restaurant,28.62912767563289-77.242334632677
495,495,28.628719334273143,77.2668690440141,Sukhdev Dhaba,28.630663968440043,77.26658752891575,218,Indian Restaurant,28.628719334273143-77.2668690440141
496,496,28.628616555826493,77.2730025669086,shree manakamna fast food,28.630106,77.27323,167,Indian Restaurant,28.628616555826493-77.2730025669086
497,497,28.628616555826493,77.2730025669086,kavya,28.630331,77.275993,348,Indian Restaurant,28.628616555826493-77.2730025669086
498,498,28.628616555826493,77.2730025669086,Priyanshi South Indian,28.63016128540039,77.27765655517578,486,Indian Restaurant,28.628616555826493-77.2730025669086
499,499,28.628616555826493,77.2730025669086,Veggie Meal,28.63037,77.276152,364,Multicuisine Indian Restaurant,28.628616555826493-77.2730025669086
500,500,28.62851350014782,77.27913605765426,shree bhog pure veg restaurant,28.627424,77.279008,121,Indian Restaurant,28.62851350014782-77.27913605765426
501,501,28.62851350014782,77.27913605765426,Priyanshi South Indian,28.63016128540039,77.27765655517578,233,Indian Restaurant,28.62851350014782-77.27913605765426
502,502,28.62851350014782,77.27913605765426,Laxmi Vaishno Dhaba,28.626157111605693,77.27769264412582,297,Indian Restaurant,28.62851350014782-77.27913605765426
503,503,28.62851350014782,77.27913605765426,kavya,28.630331,77.275993,367,Indian Restaurant,28.62851350014782-77.27913605765426
504,504,28.62851350014782,77.27913605765426,prasadam,28.63262899498975,77.28035995963181,473,South Indian Restaurant,28.62851350014782-77.27913605765426
505,505,28.62851350014782,77.27913605765426,Veggie Meal,28.63037,77.276152,357,Multicuisine Indian Restaurant,28.62851350014782-77.27913605765426
506,506,28.634865349226303,77.17802621586523,Laziz Darbar,28.63762033841381,77.18170180540636,472,Indian Restaurant,28.634865349226303-77.17802621586523
507,507,28.634865349226303,77.17802621586523,London Street Kitchen,28.637368,77.182283,500,North Indian Restaurant,28.634865349226303-77.17802621586523
508,508,28.634766572118448,77.1841604673391,Kothi Mem,28.63670243,77.18309516,239,Indian Restaurant,28.634766572118448-77.1841604673391
509,509,28.634766572118448,77.1841604673391,Laziz Darbar,28.63762033841381,77.18170180540636,398,Indian Restaurant,28.634766572118448-77.1841604673391
510,510,28.634766572118448,77.1841604673391,London Street Kitchen,28.637368,77.182283,342,North Indian Restaurant,28.634766572118448-77.1841604673391
511,511,28.63466751764889,77.19029468791236,Gola sizzlers,28.63377012757296,77.18979948132089,110,Indian Restaurant,28.63466751764889-77.19029468791236
512,512,28.634468576645304,77.20256303601091,sandoz,28.63376306719124,77.20608300827409,352,Indian Restaurant,28.634468576645304-77.20256303601091
513,513,28.63436869012161,77.20869716336321,Sarvam Safari,28.63202765487053,77.20744735388764,287,Indian Restaurant,28.63436869012161-77.20869716336321
514,514,28.63436869012161,77.20869716336321,Chutney,28.631366836432463,77.20805372466756,340,Indian Restaurant,28.63436869012161-77.20869716336321
515,515,28.63436869012161,77.20869716336321,Kaleva,28.63329860331272,77.20848838202599,120,Snack Place,28.63436869012161-77.20869716336321
516,516,28.63436869012161,77.20869716336321,Hotel Metropolitan Delhi,28.63155782123568,77.20788695781451,322,Hotel,28.63436869012161-77.20869716336321
517,517,28.63436869012161,77.20869716336321,Bangla Sweet & Spice restaurant,28.633858,77.20947,94,Bengali Restaurant,28.63436869012161-77.20869716336321
518,518,28.6342685262569,77.21483125946881,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,268,South Indian Restaurant,28.6342685262569-77.21483125946881
519,519,28.6342685262569,77.21483125946881,Jain Chawal Wale,28.631763432849244,77.21591941953137,298,Indian Restaurant,28.6342685262569-77.21483125946881
520,520,28.6342685262569,77.21483125946881,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,457,Indian Restaurant,28.6342685262569-77.21483125946881
521,521,28.6342685262569,77.21483125946881,Veda Restaurant,28.635210214696645,77.21807926655758,334,Indian Restaurant,28.6342685262569-77.21483125946881
522,522,28.6342685262569,77.21483125946881,Berco's,28.63240704948879,77.2173230839724,319,Chinese Restaurant,28.6342685262569-77.21483125946881
523,523,28.6342685262569,77.21483125946881,Starbucks,28.632010831148985,77.21773135560126,378,Coffee Shop,28.6342685262569-77.21483125946881
524,524,28.6342685262569,77.21483125946881,The Great Kabab Factory,28.633825870064385,77.21708715832257,225,Indian Restaurant,28.6342685262569-77.21483125946881
525,525,28.6342685262569,77.21483125946881,Caffe9,28.632799163931764,77.21655943164352,235,Indian Restaurant,28.6342685262569-77.21483125946881
526,526,28.6342685262569,77.21483125946881,G,28.63127367409223,77.21608784410734,355,Indian Restaurant,28.6342685262569-77.21483125946881
527,527,28.6342685262569,77.21483125946881,Dilli Ke Pakwaan,28.630724987017643,77.21453696926407,395,Indian Restaurant,28.6342685262569-77.21483125946881
528,528,28.6342685262569,77.21483125946881,Indian Coffee House,28.630755930400426,77.21605434631832,408,Café,28.6342685262569-77.21483125946881
529,529,28.6342685262569,77.21483125946881,Rodeo,28.633053640125105,77.21820875272645,356,Mexican Restaurant,28.6342685262569-77.21483125946881
530,530,28.6342685262569,77.21483125946881,Sandoz CP,28.632894,77.215702,175,North Indian Restaurant,28.6342685262569-77.21483125946881
531,531,28.6342685262569,77.21483125946881,Biryani Paradise,28.631388,77.216448,357,Hyderabadi Restaurant,28.6342685262569-77.21483125946881
532,532,28.6342685262569,77.21483125946881,The Darzi Bar & Kitchen,28.635185,77.219436,461,Multicuisine Indian Restaurant,28.6342685262569-77.21483125946881
533,533,28.634168085056373,77.22096532424122,Sagar Ratna,28.635487253836967,77.22064969494076,150,Indian Restaurant,28.634168085056373-77.22096532424122
534,534,28.634168085056373,77.22096532424122,Khan Chacha | खान चाचा | خان چاچا,28.63420229419961,77.22077980678422,18,Indian Restaurant,28.634168085056373-77.22096532424122
535,535,28.634168085056373,77.22096532424122,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,165,Indian Restaurant,28.634168085056373-77.22096532424122
536,536,28.634168085056373,77.22096532424122,United Coffee House,28.63247672337289,77.2211199789975,188,Indian Restaurant,28.634168085056373-77.22096532424122
537,537,28.634168085056373,77.22096532424122,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,164,Indian Restaurant,28.634168085056373-77.22096532424122
538,538,28.634168085056373,77.22096532424122,Haldiram's,28.63422999171808,77.22233494432798,133,Indian Restaurant,28.634168085056373-77.22096532424122
539,539,28.634168085056373,77.22096532424122,The Embassy,28.633590069941445,77.22122128391564,69,Indian Restaurant,28.634168085056373-77.22096532424122
540,540,28.634168085056373,77.22096532424122,Rajdhani Thali,28.62999946326596,77.2204011327264,467,Indian Restaurant,28.634168085056373-77.22096532424122
541,541,28.634168085056373,77.22096532424122,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,487,South Indian Restaurant,28.634168085056373-77.22096532424122
542,542,28.634168085056373,77.22096532424122,Veda Restaurant,28.635210214696645,77.21807926655758,304,Indian Restaurant,28.634168085056373-77.22096532424122
543,543,28.634168085056373,77.22096532424122,Minar,28.63475114674571,77.22197132533496,117,Indian Restaurant,28.634168085056373-77.22096532424122
544,544,28.634168085056373,77.22096532424122,Kake-Da-Hotel,28.63471071443336,77.22201573164016,119,Indian Restaurant,28.634168085056373-77.22096532424122
545,545,28.634168085056373,77.22096532424122,Berco's,28.63240704948879,77.2173230839724,406,Chinese Restaurant,28.634168085056373-77.22096532424122
546,546,28.634168085056373,77.22096532424122,Route 04,28.63488981038038,77.22022508672842,108,Bar,28.634168085056373-77.22096532424122
547,547,28.634168085056373,77.22096532424122,National Dhaba,28.634538492898784,77.22227447387459,134,Indian Restaurant,28.634168085056373-77.22096532424122
548,548,28.634168085056373,77.22096532424122,Zaffran,28.633840946500865,77.22147242444018,61,Indian Restaurant,28.634168085056373-77.22096532424122
549,549,28.634168085056373,77.22096532424122,Starbucks,28.632010831148985,77.21773135560126,396,Coffee Shop,28.634168085056373-77.22096532424122
550,550,28.634168085056373,77.22096532424122,Bonsai,28.633992163444947,77.21998751163483,97,Indian Restaurant,28.634168085056373-77.22096532424122
551,551,28.634168085056373,77.22096532424122,Shukla Odeon Paan Palace,28.634297,77.220958,14,Indian Restaurant,28.634168085056373-77.22096532424122
552,552,28.634168085056373,77.22096532424122,Yamu's Panchayat,28.634349,77.222649,165,Indian Restaurant,28.634168085056373-77.22096532424122
553,553,28.634168085056373,77.22096532424122,Delhi durbar,28.63470259989248,77.2221565828683,130,Indian Restaurant,28.634168085056373-77.22096532424122
554,554,28.634168085056373,77.22096532424122,The Rolling Joint,28.63354319619204,77.22189273114216,114,Indian Restaurant,28.634168085056373-77.22096532424122
555,555,28.634168085056373,77.22096532424122,Starbucks,28.630105705208507,77.22053962418308,454,Coffee Shop,28.634168085056373-77.22096532424122
556,556,28.634168085056373,77.22096532424122,The Great Kabab Factory,28.633825870064385,77.21708715832257,380,Indian Restaurant,28.634168085056373-77.22096532424122
557,557,28.634168085056373,77.22096532424122,Nirula's,28.635506399668117,77.2206047835112,153,Dessert Shop,28.634168085056373-77.22096532424122
558,558,28.634168085056373,77.22096532424122,Caffe9,28.632799163931764,77.21655943164352,456,Indian Restaurant,28.634168085056373-77.22096532424122
559,559,28.634168085056373,77.22096532424122,Punjabi by Nature Quickie,28.6308634930934,77.21977972293753,385,North Indian Restaurant,28.634168085056373-77.22096532424122
560,560,28.634168085056373,77.22096532424122,Garam Dharam,28.631842130012696,77.2227521244348,312,North Indian Restaurant,28.634168085056373-77.22096532424122
561,561,28.634168085056373,77.22096532424122,The GT Road,28.633217,77.22225,164,Restaurant,28.634168085056373-77.22096532424122
562,562,28.634168085056373,77.22096532424122,"Hotel Palace Heights, Delhi, India",28.63386249197334,77.22144923435992,58,Hotel,28.634168085056373-77.22096532424122
563,563,28.634168085056373,77.22096532424122,Rodeo,28.633053640125105,77.21820875272645,296,Mexican Restaurant,28.634168085056373-77.22096532424122
564,564,28.634168085056373,77.22096532424122,The Darzi Bar & Kitchen,28.635185,77.219436,187,Multicuisine Indian Restaurant,28.634168085056373-77.22096532424122
565,565,28.634168085056373,77.22096532424122,Desi Vibes,28.63023254043092,77.2204162733749,441,Mughlai Restaurant,28.634168085056373-77.22096532424122
566,566,28.63406736652525,77.22709935759393,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,435,Indian Restaurant,28.63406736652525-77.22709935759393
567,567,28.63406736652525,77.22709935759393,Haldiram's,28.63422999171808,77.22233494432798,465,Indian Restaurant,28.63406736652525-77.22709935759393
568,568,28.63406736652525,77.22709935759393,Baluchi,28.631459016402417,77.2276324257146,294,Indian Restaurant,28.63406736652525-77.22709935759393
569,569,28.63406736652525,77.22709935759393,National Dhaba,28.634538492898784,77.22227447387459,474,Indian Restaurant,28.63406736652525-77.22709935759393
570,570,28.63406736652525,77.22709935759393,Yamu's Panchayat,28.634349,77.222649,435,Indian Restaurant,28.63406736652525-77.22709935759393
571,571,28.63406736652525,77.22709935759393,Delhi durbar,28.63470259989248,77.2221565828683,488,Indian Restaurant,28.63406736652525-77.22709935759393
572,572,28.63406736652525,77.22709935759393,Garam Dharam,28.631842130012696,77.2227521244348,491,North Indian Restaurant,28.63406736652525-77.22709935759393
573,573,28.63406736652525,77.22709935759393,The GT Road,28.633217,77.22225,483,Restaurant,28.63406736652525-77.22709935759393
574,574,28.633966370668773,77.23323335944043,Ilyas mast butter Chicken,28.636597391849616,77.23149206344146,338,Indian Restaurant,28.633966370668773-77.23323335944043
575,575,28.633966370668773,77.23323335944043,Sachdevas,28.636770049282877,77.23035156726837,420,Indian Chinese Restaurant,28.633966370668773-77.23323335944043
576,576,28.633865097492173,77.23936732969422,Ashok Da Dhaba,28.632216775510543,77.23921587150573,184,Indian Restaurant,28.633865097492173-77.23936732969422
577,577,28.633865097492173,77.23936732969422,lal dhaba,28.63206289871748,77.23891276648193,205,Indian Restaurant,28.633865097492173-77.23936732969422
578,578,28.633865097492173,77.23936732969422,Janta Bhojnalay,28.632494,77.241166,232,Indian Restaurant,28.633865097492173-77.23936732969422
579,579,28.633865097492173,77.23936732969422,Dosa (Street food),28.631014093988718,77.2393798828125,317,South Indian Restaurant,28.633865097492173-77.23936732969422
580,580,28.633865097492173,77.23936732969422,Udupi Cafe,28.63079725344993,77.2412590035552,388,Udupi Restaurant,28.633865097492173-77.23936732969422
581,581,28.633865097492173,77.23936732969422,Rustom's Parsi Bhonu,28.638018,77.240364,472,Parsi Restaurant,28.633865097492173-77.23936732969422
582,582,28.63376354700073,77.2455012682688,Janta Bhojnalay,28.632494,77.241166,446,Indian Restaurant,28.63376354700073-77.2455012682688
583,583,28.6334572316901,77.26390289305232,Sukhdev Dhaba,28.630663968440043,77.26658752891575,406,Indian Restaurant,28.6334572316901-77.26390289305232
584,584,28.633354571992157,77.27003670404511,Sukhdev Dhaba,28.630663968440043,77.26658752891575,450,Indian Restaurant,28.633354571992157-77.27003670404511
585,585,28.633354571992157,77.27003670404511,shree manakamna fast food,28.630106,77.27323,477,Indian Restaurant,28.633354571992157-77.27003670404511
586,586,28.63325163500588,77.27617048292623,kavya,28.630331,77.275993,325,Indian Restaurant,28.63325163500588-77.27617048292623
587,587,28.63325163500588,77.27617048292623,Priyanshi South Indian,28.63016128540039,77.27765655517578,373,Indian Restaurant,28.63325163500588-77.27617048292623
588,588,28.63325163500588,77.27617048292623,shree manakamna fast food,28.630106,77.27323,452,Indian Restaurant,28.63325163500588-77.27617048292623
589,589,28.63325163500588,77.27617048292623,Shubham Eating Corner,28.63305282592773,77.28113555908203,485,Indian Restaurant,28.63325163500588-77.27617048292623
590,590,28.63325163500588,77.27617048292623,prasadam,28.63262899498975,77.28035995963181,415,South Indian Restaurant,28.63325163500588-77.27617048292623
591,591,28.63325163500588,77.27617048292623,Veggie Meal,28.63037,77.276152,320,Multicuisine Indian Restaurant,28.63325163500588-77.27617048292623
592,592,28.633148420736617,77.28230422960922,Shubham Eating Corner,28.63305282592773,77.28113555908203,114,Indian Restaurant,28.633148420736617-77.28230422960922
593,593,28.633148420736617,77.28230422960922,The Yellow Chilli,28.63503294933155,77.28326444599732,229,Indian Restaurant,28.633148420736617-77.28230422960922
594,594,28.63960152446021,77.17505577867392,Moti Mahal Deluxe Delhi,28.63979825160996,77.17538388688892,38,Indian Restaurant,28.63960152446021-77.17505577867392
595,595,28.63960152446021,77.17505577867392,Paatra,28.64230723583353,77.17528279746146,302,Indian Restaurant,28.63960152446021-77.17505577867392
596,596,28.63960152446021,77.17505577867392,Naivedyam,28.643850959085704,77.17601850188557,482,Indian Restaurant,28.63960152446021-77.17505577867392
597,597,28.63950286694193,77.18119031777273,Laziz Darbar,28.63762033841381,77.18170180540636,215,Indian Restaurant,28.63950286694193-77.18119031777273
598,598,28.63950286694193,77.18119031777273,Kothi Mem,28.63670243,77.18309516,363,Indian Restaurant,28.63950286694193-77.18119031777273
599,599,28.63950286694193,77.18119031777273,Punjabi,28.64146041870117,77.18509674072266,439,Indian Restaurant,28.63950286694193-77.18119031777273
600,600,28.63950286694193,77.18119031777273,London Street Kitchen,28.637368,77.182283,260,North Indian Restaurant,28.63950286694193-77.18119031777273
601,601,28.63950286694193,77.18119031777273,Deccan Spice,28.640748,77.184751,374,Hyderabadi Restaurant,28.63950286694193-77.18119031777273
602,602,28.63940393200573,77.18732482600838,Punjabi Rasoi,28.64143873369592,77.18599218241359,261,Indian Restaurant,28.63940393200573-77.18732482600838
603,603,28.63940393200573,77.18732482600838,Friends Restaurant,28.64173961897958,77.18595848895752,292,Indian Restaurant,28.63940393200573-77.18732482600838
604,604,28.63940393200573,77.18732482600838,Punjabi,28.64146041870117,77.18509674072266,315,Indian Restaurant,28.63940393200573-77.18732482600838
605,605,28.63940393200573,77.18732482600838,Sagar Ratna (Old Rajendera Nagar),28.643154,77.186473,425,Indian Restaurant,28.63940393200573-77.18732482600838
606,606,28.63940393200573,77.18732482600838,Metro Mirchi,28.64327631542055,77.18662674071598,436,Indian Restaurant,28.63940393200573-77.18732482600838
607,607,28.63940393200573,77.18732482600838,Kakkar's pakoda stall,28.643890251119306,77.18725006459405,499,Indian Restaurant,28.63940393200573-77.18732482600838
608,608,28.63940393200573,77.18732482600838,Deccan Spice,28.640748,77.184751,292,Hyderabadi Restaurant,28.63940393200573-77.18732482600838
609,609,28.63910546274113,77.2057281646709,Malahotra Restaurant,28.64105183821197,77.21033320184107,499,Indian Restaurant,28.63910546274113-77.2057281646709
610,610,28.63910546274113,77.2057281646709,Café Festa,28.64101653509604,77.21030160576831,494,Indian Restaurant,28.63910546274113-77.2057281646709
611,611,28.63910546274113,77.2057281646709,Sagar Bar-Be-Que,28.640209902797658,77.21054654967385,486,Indian Restaurant,28.63910546274113-77.2057281646709
612,612,28.63910546274113,77.2057281646709,Leo's Restaurant,28.64038,77.210266,465,North Indian Restaurant,28.63910546274113-77.2057281646709
613,613,28.63900541818483,77.2118625485885,Tadka,28.64050111604468,77.21320775083299,212,Indian Restaurant,28.63900541818483-77.2118625485885
614,614,28.63900541818483,77.2118625485885,Malahotra Restaurant,28.64105183821197,77.21033320184107,272,Indian Restaurant,28.63900541818483-77.2118625485885
615,615,28.63900541818483,77.2118625485885,The exotic roof top Restaurant,28.641039172929677,77.2136341282525,284,Indian Restaurant,28.63900541818483-77.2118625485885
616,616,28.63900541818483,77.2118625485885,Café Festa,28.64101653509604,77.21030160576831,270,Indian Restaurant,28.63900541818483-77.2118625485885
617,617,28.63900541818483,77.2118625485885,Metropolis Restaurant,28.640752509715924,77.21054093526213,233,Indian Restaurant,28.63900541818483-77.2118625485885
618,618,28.63900541818483,77.2118625485885,Club India,28.640943635626297,77.21361674693902,275,Indian Restaurant,28.63900541818483-77.2118625485885
619,619,28.63900541818483,77.2118625485885,Café Nirvana,28.64133352256933,77.21468332222602,378,Café,28.63900541818483-77.2118625485885
620,620,28.63900541818483,77.2118625485885,Everest Rooftop,28.64114724299636,77.2134435505796,284,Café,28.63900541818483-77.2118625485885
621,621,28.63900541818483,77.2118625485885,Krishna rooftop cafe,28.641079863493733,77.21366067491157,290,Indian Chinese Restaurant,28.63900541818483-77.2118625485885
622,622,28.638905096236464,77.21799690121026,Sagar Ratna,28.635487253836967,77.22064969494076,460,Indian Restaurant,28.638905096236464-77.21799690121026
623,623,28.638905096236464,77.21799690121026,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,472,Indian Restaurant,28.638905096236464-77.21799690121026
624,624,28.638905096236464,77.21799690121026,Tadka,28.64050111604468,77.21320775083299,500,Indian Restaurant,28.638905096236464-77.21799690121026
625,625,28.638905096236464,77.21799690121026,Veda Restaurant,28.635210214696645,77.21807926655758,411,Indian Restaurant,28.638905096236464-77.21799690121026
626,626,28.638905096236464,77.21799690121026,The exotic roof top Restaurant,28.641039172929677,77.2136341282525,487,Indian Restaurant,28.638905096236464-77.21799690121026
627,627,28.638905096236464,77.21799690121026,Route 04,28.63488981038038,77.22022508672842,497,Bar,28.638905096236464-77.21799690121026
628,628,28.638905096236464,77.21799690121026,Club India,28.640943635626297,77.21361674693902,484,Indian Restaurant,28.638905096236464-77.21799690121026
629,629,28.638905096236464,77.21799690121026,Nirula's,28.635506399668117,77.2206047835112,456,Dessert Shop,28.638905096236464-77.21799690121026
630,630,28.638905096236464,77.21799690121026,Café Nirvana,28.64133352256933,77.21468332222602,421,Café,28.638905096236464-77.21799690121026
631,631,28.638905096236464,77.21799690121026,Krishna rooftop cafe,28.641079863493733,77.21366067491157,487,Indian Chinese Restaurant,28.638905096236464-77.21799690121026
632,632,28.638905096236464,77.21799690121026,The Darzi Bar & Kitchen,28.635185,77.219436,437,Multicuisine Indian Restaurant,28.638905096236464-77.21799690121026
633,633,28.638804496901244,77.22413122244966,Minar,28.63475114674571,77.22197132533496,498,Indian Restaurant,28.638804496901244-77.22413122244966
634,634,28.638804496901244,77.22413122244966,Kake-Da-Hotel,28.63471071443336,77.22201573164016,500,Indian Restaurant,28.638804496901244-77.22413122244966
635,635,28.638804496901244,77.22413122244966,Delhi durbar,28.63470259989248,77.2221565828683,495,Indian Restaurant,28.638804496901244-77.22413122244966
636,636,28.6387036201844,77.23026551222017,Ilyas mast butter Chicken,28.636597391849616,77.23149206344146,263,Indian Restaurant,28.6387036201844-77.23026551222017
637,637,28.6387036201844,77.23026551222017,"Kake tha dhabba,",28.6355220536416,77.22696756311502,478,Indian Restaurant,28.6387036201844-77.23026551222017
638,638,28.6387036201844,77.23026551222017,Sachdevas,28.636770049282877,77.23035156726837,215,Indian Chinese Restaurant,28.6387036201844-77.23026551222017
639,639,28.63860246609118,77.23639977043528,Bhaja Govindam,28.641258001072156,77.23601077708814,298,Indian Restaurant,28.63860246609118-77.23639977043528
640,640,28.63860246609118,77.23639977043528,Chor Bizzaré,28.64105272103856,77.23899696240005,372,Indian Restaurant,28.63860246609118-77.23639977043528
641,641,28.63860246609118,77.23639977043528,Chor Bazaar,28.640957518053163,77.23795068350265,302,Indian Restaurant,28.63860246609118-77.23639977043528
642,642,28.63860246609118,77.23639977043528,Rustom's Parsi Bhonu,28.638018,77.240364,392,Parsi Restaurant,28.63860246609118-77.23639977043528
643,643,28.638501034626824,77.24253399700847,Chor Bizzaré,28.64105272103856,77.23899696240005,447,Indian Restaurant,28.638501034626824-77.24253399700847
644,644,28.638501034626824,77.24253399700847,suvidha,28.64174166445104,77.24057983446836,408,Indian Restaurant,28.638501034626824-77.24253399700847
645,645,28.638501034626824,77.24253399700847,Rustom's Parsi Bhonu,28.638018,77.240364,218,Parsi Restaurant,28.638501034626824-77.24253399700847
646,646,28.638399325796616,77.24866819185323,Sham -e- Awadh Cafeteria,28.638394,77.251178,245,Indian Restaurant,28.638399325796616-77.24866819185323
647,647,28.63829733960584,77.25480235488301,Sham -e- Awadh Cafeteria,28.638394,77.251178,354,Indian Restaurant,28.63829733960584-77.25480235488301
648,648,28.6378866213432,77.2793386871226,Raamu kachodi,28.637339202708404,77.27998199656663,87,Indian Restaurant,28.6378866213432-77.2793386871226
649,649,28.6378866213432,77.2793386871226,The Tandoori Village,28.63820181727629,77.2827987365431,339,Indian Restaurant,28.6378866213432-77.2793386871226
650,650,28.6378866213432,77.2793386871226,The Yellow Chilli,28.63503294933155,77.28326444599732,498,Indian Restaurant,28.6378866213432-77.2793386871226
651,651,28.637783248429333,77.28547268978008,yellow chillies by sanjeev kapoor,28.636656888585367,77.28605305306131,137,Indian Restaurant,28.637783248429333-77.28547268978008
652,652,28.637783248429333,77.28547268978008,Chutneez,28.636307,77.286643,200,Indian Restaurant,28.637783248429333-77.28547268978008
653,653,28.637783248429333,77.28547268978008,South Indian Cafe,28.63683165044617,77.28699005503094,182,Indian Restaurant,28.637783248429333-77.28547268978008
654,654,28.637783248429333,77.28547268978008,Kaleva - family restaurant,28.63881929417878,77.28753429824461,232,Indian Restaurant,28.637783248429333-77.28547268978008
655,655,28.637783248429333,77.28547268978008,The Yellow Chilli,28.63503294933155,77.28326444599732,374,Indian Restaurant,28.637783248429333-77.28547268978008
656,656,28.644239107986927,77.17821991140134,Mughal Mahal Bar And Restaurant,28.64415428616256,77.17660818534868,157,Indian Restaurant,28.644239107986927-77.17821991140134
657,657,28.644239107986927,77.17821991140134,Paatra,28.64230723583353,77.17528279746146,358,Indian Restaurant,28.644239107986927-77.17821991140134
658,658,28.644239107986927,77.17821991140134,Imly,28.644606717766923,77.17859062353016,54,Fast Food Restaurant,28.644239107986927-77.17821991140134
659,659,28.644239107986927,77.17821991140134,Naivedyam,28.643850959085704,77.17601850188557,219,Indian Restaurant,28.644239107986927-77.17821991140134
660,660,28.644239107986927,77.17821991140134,Alfa Spice,28.64448356959862,77.1787478693351,58,Multicuisine Indian Restaurant,28.644239107986927-77.17821991140134
661,661,28.644140292637363,77.18435470734846,R1 Lounge,28.64521389982856,77.18558549880981,169,Indian Restaurant,28.644140292637363-77.18435470734846
662,662,28.644140292637363,77.18435470734846,Saravana Bhavan,28.646649322992435,77.18775545992905,434,Indian Restaurant,28.644140292637363-77.18435470734846
663,663,28.6440411998188,77.19048947238332,Suruchi Restaurant,28.647168462765503,77.18869324334683,389,Indian Restaurant,28.6440411998188-77.19048947238332
664,664,28.6440411998188,77.19048947238332,Punjab Sweet Corner,28.64658697934928,77.18942718002204,301,Indian Restaurant,28.6440411998188-77.19048947238332
665,665,28.6440411998188,77.19048947238332,Karim's,28.6445691137323,77.19138782759582,105,Indian Restaurant,28.6440411998188-77.19048947238332
666,666,28.6440411998188,77.19048947238332,Crossroad Restaurant,28.644861024637997,77.18990617377794,107,Indian Restaurant,28.6440411998188-77.19048947238332
667,667,28.6440411998188,77.19048947238332,Angan,28.64803171153648,77.19285064348014,500,Indian Restaurant,28.6440411998188-77.19048947238332
668,668,28.6440411998188,77.19048947238332,Shudh,28.64544949193452,77.19045481125104,156,Indian Restaurant,28.6440411998188-77.19048947238332
669,669,28.6440411998188,77.19048947238332,Saravana Bhavan,28.646649322992435,77.18775545992905,394,Indian Restaurant,28.6440411998188-77.19048947238332
670,670,28.6440411998188,77.19048947238332,R1 Lounge,28.64521389982856,77.18558549880981,496,Indian Restaurant,28.6440411998188-77.19048947238332
671,671,28.6440411998188,77.19048947238332,Metro Heights,28.64619493283022,77.19339327966934,371,Hotel,28.6440411998188-77.19048947238332
